Black-box testing (also known as functional testing) treats the software as a "black box," examining functionality without any knowledge of internal implementation, without seeing the source code.	黑箱測試 (也稱作功能性測試) 會將軟體當成一個「黑箱」，在完全不知道其內部實作細節的狀況下檢測其功能性，也不會查看其原始碼。
The testers are only aware of what the software is supposed to do, not how it does it.	測試人員只會注意該軟體理應有何功能，而非其如何運作。
Black-box testing methods include: equivalence partitioning, boundary value analysis, all-pairs testing, state transition tables, decision table testing, fuzz testing, model-based testing, use case testing, exploratory testing, and specification-based testing.	黑箱測試方法內容包括：等價劃分、邊界值分析、全成對組合測試、狀態變遷表、決策表測試、模糊測試、模型測試、使用案例測試、探索式測試和規格測試。
Specification-based testing aims to test the functionality of software according to the applicable requirements.	規格測試的目標在於根據軟體適用的需求來測試其功能。
This level of testing usually requires thorough test cases to be provided to the tester, who then can simply verify that for a given input, the output value (or behavior), either "is" or "is not" the same as the expected value specified in the test case.	這一階層的測試需要將完整的測試用例提供給測試人員， 好讓他們可以直接就所給予的輸入內容驗證其輸出值 (或行為)，看看該值與測試用例中敘明的預期值「相同」或「相異」。
Test cases are built around specifications and requirements, i.e., what the application is supposed to do.	測試用例會依據規格及需求而創造，也就是指該應用程式理應具有的功能。
It uses external descriptions of the software, including specifications, requirements, and designs to derive test cases.	測試用例會依據軟體的外部描述 (包括規格、需求和設計) 來建構其內容。
These tests can be functional or non-functional, though usually functional.	這些測試可以是功能性或是非功能性，但通常還是以功能性居多。
Specification-based testing may be necessary to assure correct functionality, but it is insufficient to guard against complex or high-risk situations.	規格測試也許在確保功能正確方面不可或缺，卻仍不足以防範複雜或高風險等情況。
One advantage of the black box technique is that no programming knowledge is required.	黑箱測試技術的一大優點在於它不需要程式編寫方面的知識。
Whatever biases the programmers may have had, the tester likely has a different set and may emphasize different areas of functionality.	無論程式設計師可能會有怎樣的偏誤成見，測試人員或許會有不同的思考模式，也可能會把重點方在不同的功能區塊。
On the other hand, black-box testing has been said to be "like a walk in a dark labyrinth without a flashlight." Because they do not examine the source code, there are situations when a tester writes many test cases to check something that could have been tested by only one test case or leaves some parts of the program untested.	儘管如此，黑箱測試向來被形容成是「走在黑漆漆的迷宮中，且不帶手電筒」。因為測試人員不會檢測原始碼，所以會出現測試人員編寫出許多測試用例來檢查原本只需要單一用例就能測試完的項目，或是遺漏了程式中某些尚未測試的部分等情況。
This method of test can be applied to all levels of software testing: unit, integration, system and acceptance.	這類測試方法可以應用在所有階層的軟體測試，如：單元、整合、系統和接受度。
It typically comprises most if not all testing at higher levels, but can also dominate unit testing as well.	一般而言，該類測試大多以高階測試為主，但也能夠主導單元測試。
Component interface testing	元件介面測試
Component interface testing is a variation of black-box testing, with the focus on the data values beyond just the related actions of a subsystem component.	元件介面測試為黑箱測試的變化版，重點僅放在子系統元件相關動作背後的資料數值上。
The practice of component interface testing can be used to check the handling of data passed between various units, or subsystem components, beyond full integration testing between those units.	元件介面測試可在不同單元之間的完整整合測試之外，實際用來檢查資料在不同單元或子系統間傳遞的處理情形。
The data being passed can be considered as "message packets" and the range or data types can be checked, for data generated from one unit, and tested for validity before being passed into another unit.	傳遞中的資料可稱為「訊息封包」，且可檢查從其中一個單元產生的資料型態範圍，以及在資料傳遞到另一個單元之前測試其效度。
One option for interface testing is to keep a separate log file of data items being passed, often with a timestamp logged to allow analysis of thousands of cases of data passed between units for days or weeks.	介面測試的其中一個選項為分別儲存各個傳遞資料項目的記錄檔，通常會附上時間戳記以便分析在數天或數週內傳遞的上千筆資料實例。
Tests can include checking the handling of some extreme data values while other interface variables are passed as normal values.	測試內容可包括檢查某些極端資料值在系統將其它介面變數當成標準值傳遞時的處理情形。
Unusual data values in an interface can help explain unexpected performance in the next unit.	介面中不尋常的資料值可協助解釋下一個單元未如預期的效能表現。
The aim of visual testing is to provide developers with the ability to examine what was happening at the point of software failure by presenting the data in such a way that the developer can easily find the information she or he requires, and the information is expressed clearly.	目視檢測的目標在於讓開發人員得以在軟體發生故障當下，透過呈現內容清楚明瞭的資料來輕鬆找到他/她所需的資訊。
At the core of visual testing is the idea that showing someone a problem (or a test failure), rather than just describing it, greatly increases clarity and understanding.	目視檢測的核心想法為讓對方直接看見問題 (或是測試失敗) 而非只是形容問題，可大幅增進其明確及理解程度。
Visual testing, therefore, requires the recording of the entire test process – capturing everything that occurs on the test system in video format.	因此，目視檢測需要將完整的測試過程記錄下來，以影片格式捕捉在測試系統上發生的一切狀況。
Output videos are supplemented by real-time tester input via picture-in-a-picture webcam and audio commentary from microphones.	輸出的影片會輔以子母畫面實時記錄測試人員的輸入過程，以及透過麥克風記錄的評論音訊內容。
Visual testing provides a number of advantages.	目視檢測有諸多優點。
The quality of communication is increased drastically because testers can show the problem (and the events leading up to it) to the developer as opposed to just describing it and the need to replicate test failures will cease to exist in many cases.	因為測試人員可以直接讓開發人員看見問題 (以及造成問題的事件緣由)，所以相對於只形容問題本身，溝通的品質會急遽增長，而且在許多案例當中將不再需要重建測試失敗的過程。
The developer will have all the evidence she or he requires of a test failure and can instead focus on the cause of the fault and how it should be fixed.	開發人員會得到所有他/她需要用來釐清測試失敗的證據，能夠轉而將重點放在其中的因果關係以及如何修正問題。
Ad hoc testing and exploratory testing are important methodologies for checking software integrity, because they require less preparation time to implement, while the important bugs can be found quickly.	隨機測試和探索式測試為用來檢查軟體完整性的重要方法，因為這兩種測試方法在實作上需要的準備時間較短，可快速找到重大漏洞。
In ad hoc testing, where testing takes place in an improvised, impromptu way, the ability of the tester(s) to base testing off documented methods and then improvise variations of those tests can result in more rigorous examination of defect fixes.	隨機測試會以不按牌理出牌的方式進行測試，測試人員能夠使用非經明文規定的測試方法，然後那些隨興變化而出的測試可以讓之後的缺陷修正檢驗更加嚴謹。
However, unless strict documentation of the procedures are maintained, one of the limits of ad hoc testing is lack of repeatability.	然而，除非整體流程有用文字詳細記錄下來，否則難以重複進行會是隨機測試的一大限制。
Grey-box testing (American spelling: gray-box testing) involves having knowledge of internal data structures and algorithms for purposes of designing tests while executing those tests at the user, or black-box level.	灰箱測試包括為了設計測試內容了解內部資料結構及演算法，同時於使用者端或黑箱階層執行測試。
The tester will often have access to both "the source code and the executable binary." Grey-box testing may also include reverse engineering (using dynamic code analysis) to determine, for instance, boundary values or error messages.	測試人員通常能夠存取「原始碼及可執行的二進位制檔案」。灰箱測試可能也會包括透過逆向工程 (使用動態程式碼分析) 來加以判定，例如判定邊界值或錯誤訊息。
Manipulating input data and formatting output do not qualify as grey-box, as the input and output are clearly outside of the "black box" that we are calling the system under test.	操作輸入資料與編排輸出格式並不足以稱為灰箱測試，因為其輸入及輸出內容均明顯位於我們稱之為「黑箱」的測試中系統之外。
This distinction is particularly important when conducting integration testing between two modules of code written by two different developers, where only the interfaces are exposed for the test.	這樣的區別，在針對由兩位不同的開發人員編寫出來的兩組程式碼進行整合測試時尤為重要，因為在測試過程中僅會看見介面。
By knowing the underlying concepts of how the software works, the tester makes better-informed testing choices while testing the software from outside.	在了解了軟體運作的基本概念之後，測試人員可以在透過外觀測試軟體時做出更加明智的抉擇。
Typically, a grey-box tester will be permitted to set up an isolated testing environment with activities such as seeding a database.	一般而言，進行灰箱測試的測試人員有權為填充資料庫等動作設定一個獨立的測試環境。
The tester can observe the state of the product being tested after performing certain actions such as executing SQL statements against the database and then executing queries to ensure that the expected changes have been reflected.	測試人員可在進行某些特定動作 (如針對資料庫執行 SQL 陳述) 之後觀察產品的測試狀態，接著執行查詢以確保預期的變更已修改完成。
Grey-box testing implements intelligent test scenarios, based on limited information.	灰箱測試可根據有限的資訊實行智慧測試情境。
This will particularly apply to data type handling, exception handling, and so on.	這尤其可以應用在資料型態處理、例外處理...等等。
Broadly speaking, there are at least three levels of testing: unit testing, integration testing, and system testing.	概括而言，測試階層至少有三個：單元測試、整合測試及系統測試。
However, a fourth level, acceptance testing, may be included by developers.	然而，開發人員可能會納入接受度測試，列為第四階層。
This may be in the form of operational acceptance testing or be simple end-user (beta) testing, testing to ensure the software meets functional expectations.	其形式可能會是可操作的接受度測試或單純的終端使用者 (測試版) 測試，用來確保軟體符合功能方面的預期。
Tests are frequently grouped into one of these levels by where they are added in the software development process, or by the level of specificity of the test.	測試經常會依據在軟體開發過程中加入的時間點來劃分為其中一個階層，或是依據該項測試所指定的階層。
The first people to inhabit the area now known as Sydney were indigenous Australians having migrated from northern Australia and before that from southeast Asia.	第一批來到現今雪梨地區居住的先民為之前從東南亞地區遷徙至澳洲北部的澳洲原住民。
Radiocarbon dating suggests human activity first started to occur in the Sydney area from around 30,735 years ago.	據放射性碳定年法推測，雪梨地區出現的人類活動最早可追溯至約 30,735 年前。
However, numerous Aboriginal stone tools were found in Western Sydney's gravel sediments that were dated from 45,000 to 50,000 years BP, which would indicate that there was human settlement in Sydney earlier than thought.	然而，在雪梨西部的礫石沉積層中發現了許多原住民族的石製工具，年代推定為距今四萬五千年至五萬年前，這表示人類定居雪梨的時間遠比原先認為的還要久遠。
The first meeting between the native people and the British occurred on 29 April 1770 when Lieutenant James Cook landed at Botany Bay on the Kurnell Peninsula and encountered the Gweagal clan.	原住民族與英國人於 1770 年 4 月 29 日首次碰面，當時英國海軍上尉 James Cook 在科內爾半島 (Kurnell Peninsula) 的博特尼灣 (Botany Bay) 登陸，遇見了格威蓋爾 (Gweagal) 部族。
He noted in his journal that they were confused and somewhat hostile towards the foreign visitors.	他在自己的日誌中提到那些原住民看起來一臉困惑，而且對於外來訪客頗有敵意。
Cook was on a mission of exploration and was not commissioned to start a settlement.	Cook 當時肩負探索任務，並未受託在此建立根據地。
He spent a short time collecting food and conducting scientific observations before continuing further north along the east coast of Australia and claiming the new land he had discovered for Britain.	他花了一小段時間採集食物並進行科學觀察，接著繼續沿著澳洲東岸往北而行，然後宣告自己發現的這片新天地為英國屬地。
Prior to the arrival of the British there were 4,000 to 8,000 native people in Sydney from as many as 29 different clans.	在英國人抵達之前，雪梨當地有四千至八千名原住民，分屬多達二十九個不同部族。
The earliest British settlers called the natives Eora people.	最早在此定居的英國人稱呼當地的原住民為依奧拉 (Eora) 族人。
"Eora" is the term the indigenous population used to explain their origins upon first contact with the British.	「依奧拉」為原住民族在首次接觸到英國人時，用來解釋他們的先祖起源的詞彙。
Its literal meaning is "from this place".Sydney Cove from Port Jackson to Petersham was inhabited by the Cadigal clan.	直譯為「來自此處」之意。從雪梨灣的傑克森港到彼得漢這一帶地區，當初居住著卡地哥 (Cadigal) 部族。
The principal language groups were Darug, Guringai, and Dharawal.	主要使用的語言為達魯格語 (Darug)、古林凱語 (Gurigai) 及塔拉瓦爾語 (Dharawal)。
The earliest Europeans to visit the area noted that the indigenous people were conducting activities such as camping and fishing, using trees for bark and food, collecting shells, and cooking fish.	最早造訪此地的歐洲人曾提到當地的原住民族會進行野營及釣魚等活動，並且會採集樹皮和樹上的食物、捕撈貝類以及煮魚為食。
Britain—before that, England—and Ireland had for a long time been sending their convicts across the Atlantic to the American colonies.	英國 (早年稱為英格蘭) 和愛爾蘭曾經有很長一段時間會遠渡大西洋，將國內的受刑人運送到美洲的殖民地。
That trade was ended with the Declaration of Independence by the United States in 1776.	該運送受刑人的行為隨著美國於 1776 年發表《獨立宣言》而終止。
Britain decided in 1786 to found a new penal outpost in the territory discovered by Cook some 16 years earlier.	英國於 1786 年決定在 Cook 約莫 16 年前發現的領土另尋流放犯人之處。
Captain Philip led the First Fleet of 11 ships and about 850 convicts into Botany Bay on 18 January 1788, though deemed the location unsuitable due to poor soil and a lack of fresh water.	Philip 艦長於 1788 年 1 月 18 日率領第一艦隊共 11 艘船，載運了約 850 名受刑人來到博特尼灣，不過該地區因為土壤貧脊且欠缺淡水資源，並不適合流放犯人。
He travelled a short way further north and arrived at Sydney Cove on 26 January 1788.	於是他往北邊續行了一小段路，於 1788 年 1 月 26 日抵達雪梨灣。
This was to be the location for the new colony.	這裡就此成為新殖民地的所在之處。
Phillip described Port Jackson as being "without exception the finest harbour in the world".	Philip 形容傑克森港為「無庸置疑的世界第一良港」。
The colony was at first to be titled "New Albion" (after Albion, another name for Great Britain), but Phillip decided on "Sydney".	該殖民地一開始以「新阿爾比恩」(New Albion) 為名 (阿爾比恩為當時大英帝國的代稱)，不過 Philip 後來決定命名為「雪梨」。
The official proclamation and naming of the colony happened on 7 February 1788.	其後於 1788 年 2 月 7 日由官方正式公告為殖民地的名稱。
Lieutenant William Dawes produced a town plan in 1790 but it was ignored by the colony's leaders.	海軍上尉 William Dawes 於 1790 年擬定了一份城鎮規劃，卻遭當時的殖民地領導團隊忽視。
Sydney's layout today reflects this lack of planning.	雪梨現今的都市配置樣貌顯見其缺乏規劃。
Between 1788 and 1792, 3,546 male and 766 female convicts were landed at Sydney—many "professional criminals" with few of the skills required for the establishment of a colony. The food situation reached crisis point in 1790.	在 1788 年至 1792 年間，共有 3,546 名男性及 766 名女性受刑人來到雪梨—其中有許多「術有專精的犯人」具有建立殖民地所需的些許技能。1790 年，當地的食物供應情況來到了緊要關頭。
Early efforts at agriculture were fraught and supplies from overseas were scarce.	早年的農業發展困難重重，來自海外的貨物供應也十分稀缺。
From 1791 on, however, the more regular arrival of ships and the beginnings of trade lessened the feeling of isolation and improved supplies.	然而，到了 1791 年之後，定期往返的船隻越來越多。後來隨著貿易開通，孤立感越來越淡，供應狀況也有所改善。
The colony was not founded on the principles of freedom and prosperity.	該處殖民地當初並非是以自由及繁榮做為創建原則。
Maps from this time show no prison buildings; the punishment for convicts was transportation rather than incarceration, but serious offences were penalised by flogging and hanging.	這時候的地圖上還沒出現牢房建築。對於受刑人來說，搭船還比監禁更像處罰，不過重罪要犯還是會受到鞭刑及吊刑等處分。
Phillip sent exploratory missions in search of better soils and fixed on the Parramatta region as a promising area for expansion and moved many of the convicts from late 1788 to establish a small township, which became the main centre of the colony's economic life, leaving Sydney Cove only as an important port and focus of social life.	Phillip 派遣探索團隊尋找更優質的土壤，並且認定帕拉瑪塔 (Parramatta) 為具有發展潛力的地區。接著從 1788 年年末開始將許多受刑人遷移至此，開始建立小型城鎮，並在之後成為該殖民地的經濟生活重心，讓雪梨灣單純成為一座重要港灣，並聚焦於社交生活。
Poor equipment and unfamiliar soils and climate continued to hamper the expansion of farming from Farm Cove to Parramatta and Toongabbie, but a building programme, assisted by convict labour, advanced steadily.	設備破舊加上對於當地的土壤及氣候並不熟悉，在在妨礙著從農場灣 (Farm Cove) 到帕拉瑪塔和圖恩加比 (Toongabbie) 一帶的農業拓展，不過在受刑人付出勞力協助之下，有一項建設計畫得以穩步向前。
Officers and convicts alike faced starvation as supplies ran low and little could be cultivated from the land.	因為供應量短缺且土地難以栽種作物，官員和受刑人同樣都面臨著飢荒處境。
The region's indigenous population was also suffering.	當地的原住民族同樣也叫苦連天。
It is estimated that half of the native people in Sydney died during the smallpox epidemic of 1789.	據估計，在 1789 年的天花疫情當中，雪梨的原民人口有半數喪命。
Enlightened for his age, Phillip's personal intent was to establish harmonious relations with local Aboriginal people and try to reform as well as discipline the convicts of the colony.	Philip 隨著年齡增長而有所頓悟，意欲盡一己之力與當地的原住民族建立和諧友好的關係，並試圖改革紀律與規範殖民地上的受刑人。
Phillip and several of his officers – most notably Watkin Tench – left behind journals and accounts which tell of immense hardships during the first years of settlement.	Philip 和麾下數名軍官 (其中最有名氣的是 Watkin Tench) 留下了多本日誌和帳款記錄，可從中得知他們在建立根據地的第一年遇到多麼艱困的處境。
Part of Macquarie's effort to transform the colony was his authorisation for convicts to re-enter society as free citizens.	昔日總督 Macquarie 曾透過自身權力允許受刑人以自由公民身分重新融入社會，努力讓殖民地有所轉變。
Roads, bridges, wharves, and public buildings were constructed using convict labour and by 1822 the town had banks, markets, and well-established thoroughfares.	在受刑人齊心勞力之下，道路、橋樑、碼頭及公共建築紛紛建設完成。到了 1822 年，鎮上已有銀行、市場和規劃完善的道路系統。
Parramatta Road was opened in 1811, which is one of Sydney's oldest roads and Australia's first highway between two cities – Sydney CBD and Parramatta.	帕拉瑪塔公路於 1811 年開通，為雪梨歷史最為悠久的一條公路，也是澳洲首條連結雪梨中心商業區和帕拉瑪塔的城際公路。
Conditions in the colony were not conducive to the development of a thriving new metropolis, but the more regular arrival of ships and the beginnings of maritime trade (such as wool) helped to lessen the burden of isolation.	雖然殖民地的環境條件難以發展出繁華的大都會，但隨著定期往返的航班越來越多以及海上貿易開展 (比如羊毛)，孤絕於世的陳重負擔也隨之緩解。
Between 1788 and 1792, convicts and their jailers made up the majority of the population; in one generation, however, a population of emancipated convicts who could be granted land began to grow.	在 1788 年至 1792 年間，受刑人及監獄管理員為當地的主要人口。然而到了下一代，期滿釋放且獲得土地的受刑人人口開始增長。
These people pioneered Sydney's private sector economy and were later joined by soldiers whose military service had expired, and later still by free settlers who began arriving from Britain.	這些人是雪梨私人企業的先驅，退伍軍人隨後也加入私營行列，接著是漸漸開始從英國遷居到這裡的自由移民。
Governor Phillip departed the colony for England on 11 December 1792, with the new settlement having survived near starvation and immense isolation for four years.	Philip 總督於 1792 年 12 月 11 日自殖民地返回英國，當時這個新的根據地已經在瀕臨飢荒和龐大的孤絕感中度過了四年。
Between 1790 and 1816, Sydney became one of the many sites of the Australian Frontier Wars, a series of conflicts between the Kingdom of Great Britain and the resisting Indigenous clans.	在 1790 年至 1816 年間，雪梨成為澳洲邊界戰爭 (Australian Frontier Wars) 的兵家必爭之地，大英帝國和原民反抗軍之間衝突不斷。
In 1790, when the British established farms along the Hawkesbury River, an Aboriginal leader Pemulwuy resisted the Europeans by waging a guerrilla-style warfare on the settlers in a series of wars known as the Hawkesbury and Nepean Wars which took place in western Sydney.	1790 年，當英國人沿著霍克斯布里 (Hawkesbury) 河開闢田地時，原民部族領袖 Pemulwuy 對沿岸居民展開一系列游擊戰，藉此抵禦歐洲人入侵。這一系列戰事發生在雪梨西部，名為「霍尼戰爭」(Hawkesbury and Nepean Wars)。
He raided farms until Governor Macquarie dispatched troops from the British Army 46th Regiment in 1816 and ended the conflict by killing 14 Indigenous Australians in a raid on their campsite.	他在沿岸農田大肆破壞，直到 Macquarie 總督於 1816 年派遣英軍第 46 團的部隊前來為止。該部隊大舉進犯原民部落，殺害了 14 名澳洲原住民，並就此為雙方衝突畫下句點。
In 1804, Irish convicts led the Castle Hill Rebellion, a rebellion by convicts against colonial authority in the Castle Hill area of the British colony of New South Wales.	1804 年，愛爾蘭裔的受刑人發動「堡壘山起義」(Castle Hill Rebellion )，帶領受刑人反抗堡壘山地區的殖民地官署。堡壘山位於新南威爾斯的英國殖民地上。
The first and only major convict uprising in Australian history suppressed under martial law, the rebellion ended in a battle fought between convicts and the colonial forces of Australia at Rouse Hill.	這場澳洲史上第一起也是唯一一起受刑人揭竿起義的事件，隨後讓戒嚴法壓了下去。最後一場受刑人對抗殖民政府軍的戰役發生在澳洲的勞斯山 (Rouse Hill)。 
